source_id;author;title;year;source_type;source_book;publication_place;publisher;pages;language;discipline;urn_cts;is_primary_text;has_translation;digital_source;notes;doi;pdf_path;has_pdf;txt_path;anchor_external
Finkelstein1953_CuneiformT;Finkelstein;Cuneiform Texts from Tell Billa;1953;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Fleming1992_TheInstall;Fleming;The Installation of Baal’s High Priestess at Emar: A Window on Ancient Syrian Religion;1992;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Foster1993_BeforetheM;Foster;Before the Muses: An Anthology of Akkadian Literature;1993;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Izre'el1997_TheAmarnaS;Izre’el;The Amarna Scholarly Tablets;1997;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Kramer1948_Fragmentso;Kramer;Fragments of a Diorite Statue of Kurigalzu in the Iraq Museum;1948;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Lenzi2008_Secrecyand;Lenzi;Secrecy and the Gods: Secret Knowledge in Ancient Mesopotamia and Biblical Israel;2008;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Machinist1984_TheAssyria;Machinist;The Assyrians and Their Babylonian Problem: Some Reflections;1984;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Maul1998_MardukNabu;Maul;Marduk, Nabû und der assyrische Fall: Die Geschichte eines sumerischen Šuʾilas;1998;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Myhrman1911_Babylonian;Myhrman;Babylonian Hymns and Prayers. Publications of the Babylonian Section 1/1;1911;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Sallaberger1996_ReviewofFl;Sallaberger;Review of Fleming 1992;1996;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Slanski2000_Classifica;Slanski;Classification, Historiography and Monumental Authority: The Babylonian Entitlement narû (kudurrus;2000;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Mieroop2007_AHistoryof;Mieroop;A History of the Ancient Near East;2007;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Soldt2001_Nabusallim;Soldt;Nabû-šallim, an Assyrian Scribe Working in the ‘Southern Palace’ at Ugarit;2001;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Veldhuis2008_Kurigalzus;Veldhuis;Kurigalzu’s Statue Inscription;2008;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Weidner1952_DieBibliot;Weidner;Die Bibliothek Tiglatpilesers I;1952;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Westenholz2005_SingaSongf;Westenholz;Sing a Song for Šulgi;2005;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Cavigneaux1980_DieFragmen;Cavigneaux;Die Fragmente der sumerisch-akkadischen Wortliste ‘ERIMḫuš’ im Vorderasiatischen Museum zu Berlin;1980;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Cavigneaux1981_TextsfromB;Cavigneaux;Texts from Babylon: Textes scolaires du Temple de Nabû ša Harê;1981;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Cavigneaux1996_Uncolophon;Cavigneaux;Un colophon de type Nabû ša Harê;1996;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Cavigneaux1999_Nabusahare;Cavigneaux;Nabû ša harê und die Kinder von Babylon;1999;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Civil2010_TheLexical;Civil;The Lexical Texts in the Schøyen Collection;2010;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Frahm1995_TonvomTond;Frahm;Ton vom Ton des heiligen Hügels;1995;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Frahm2002_Assur2001D;Frahm;Assur 2001: Die Schriftfunde;2002;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Frahm2011_Babylonian;Frahm;Babylonian and Assyrian Text Commentaries: Origins of Interpretation;2011;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
George1992_Babylonian;George;Babylonian Topographical Texts;1992;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
George2010_TheColopho;George;The Colophon of MS 5007;2010;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Gesche1995_TonvomTond;Gesche;Ton vom Ton des heiligen Hügels – woher stammt der Ton wirklich?;1995;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Hrusa2010_Dieakkadis;Hruša;Die akkadische Synonymenliste malku = šarru: Eine Textedition mit Übersetzung und Kommentar;2010;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Maul1998_Tikipsanta;Maul;Tikip santakki mala bašmu ... Anstelle eines Vorwortes;1998;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Ossendrijver2011_Exzellente;Ossendrijver;Exzellente Netzwerke: Die Astronomen von Uruk;2011;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Ossendrijver2011_ScienceinA;Ossendrijver;Science in Action: Networks in Babylonian Astronomy;2011;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Pearce1993_Statements;Pearce;Statements of Purpose: Why the Scribes Wrote;1993;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Peterson2007_ANewSource;Peterson;A New Source for Diri Tablet 7;2007;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Snell1994_ANeoBabylo;Snell;A Neo-Babylonian Colophon;1994;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Waerzeggers2010_TheEzidaTe;Waerzeggers;The Ezida Temple of Borsippa: Priesthood, Cult, Archives;2010;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Waerzeggers2011_TheBabylon;Waerzeggers;The Babylonian Priesthood in the Long Sixth Century BC;2011;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Wagensonner2011_AScribalFa;Wagensonner;A Scribal Family and Its Orthographic Peculiarities;2011;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Cohen1973_Enmerkaran;Cohen;Enmerkar and the Lord of Aratta;1973;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Glassner2003_TheInventi;Glassner;The Invention of Cuneiform Writing in Sumer;2003;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Green1980_AnimalHusb;Green;Animal Husbandry at Uruk in the Archaic Period;1980;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Jacobsen1939_TheSumeria;Jacobsen;The Sumerian King List;1939;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Jacobsen1987_TheHarpsTh;Jacobsen;The Harps That Once... Sumerian Poetry in Translation;1987;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Komoroczy1975_ZurAtiolog;Komoróczy;Zur Ätiologie der Schrifterfindung im Enmerkar-Epos;1975;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Kramer1952_Enmerkaran;Kramer;Enmerkar and the Lord of Aratta;1952;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Lieberman1980_OfClayPebb;Lieberman;Of Clay Pebbles, Hollow Clay Balls, and Writing: A Sumerian View;1980;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Michalowski1986_MentalMaps;Michalowski;Mental Maps and Ideology: Reflections on Subartu;1986;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Nissen1990_FruheSchri;Nissen;Frühe Schrift und Techniken der Wirtschaftsverwaltung im Alten Vorderen Orient;1990;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Pallis1956_TheAntiqui;Pallis;The Antiquity of Iraq: A Handbook of Assyriology;1956;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Rogers1915_AHistoryof;Rogers;A History of Babylonia and Assyria;1915;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Schmandt-Besserat1977_AnArchaicR;Schmandt-Besserat;An Archaic Recording System and the Origin of Writing;1977;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Schmandt-Besserat1979_AnArchaicR;Schmandt-Besserat;An Archaic Recording System in the Uruk–Jemdet Nasr Period;1979;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Schmandt-Besserat1992_BeforeWrit;Schmandt-Besserat;Before Writing;1992;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Steinkeller2004_TheFunctio;Steinkeller;The Function of Written Documentation in the Administrative Praxis of Early Babylonia;2004;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Vanstiphout1989_EnmerkarsI;Vanstiphout;Enmerkar’s Invention of Writing Revisited;1989;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Vanstiphout1994_AnotherAtt;Vanstiphout;Another Attempt at the Spell of Nudimmud;1994;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Whittaker2001_TheDawnofW;Whittaker;The Dawn of Writing and Phoneticism;2001;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Abraham2004_Businessan;Abraham;Business and Politics under the Persian Empire: The Financial Dealings of Marduk-nasir-apli of the House of Egibi (521–487 B.C.E;2004;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Abrahami2008_Delusageet;Abrahami;De l’usage et de l’archivage des tablettes cunéiformes d’Amarna;2008;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Abusch2002_Mesopotami;Abusch;Mesopotamian Witchcraft;2002;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Unknown2002_RichesHidd;Unknown;Riches Hidden in Secret Places: Ancient Near Eastern Studies in Memory of Thorkild Jacobsen;2002;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Unknown1999_Mesopotami;Unknown;Mesopotamian Magic: Textual, Historical, and Interpretative Perspectives;1999;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Unknown2001_Historiogr;Unknown;Historiography in the Cuneiform World: Proceedings of the XLVe Rencontre Assyriologique Internationale, Part I;2001;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Al-Jadir1998_Decouverte;Al-Jadir;Découverte d’une bibliothèque dans le temple de la ville de Sippar (Abu Habbah;1998;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Alster1987_ANoteonthe;Alster;A Note on the Uriah Letter in the Sumerian Sargon Legend;1987;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Unknown1982_Naissanced;Unknown;Naissance de l’écriture;1982;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Archi1992_Transmissi;Archi;Transmission of the Mesopotamian Lexical and Literary Texts;1992;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Arnaud1980_Labiblioth;Arnaud;La bibliothèque d’un devin syrien à Meskene-Emar (Syrie;1980;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Arnaud1987_LaSyrieduM;Arnaud;La Syrie du Moyen-Euphrate sous le protectorat hittite: Contrats de droit privé;1987;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Unknown2009_Advancesin;Unknown;Advances in Mesopotamian Medicine from Hammurabi to Hippocrates;2009;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Baker2003_RecordKeep;Baker;Record-Keeping Practices as Revealed by the Neo-Babylonian Private Archival Documents;2003;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Battini1996_Lalocalisa;Battini;La localisation des archives du palais sud-ouest de Ninive;1996;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Bauer1998_Mesopotami;Bauer;Mesopotamien: Späturuk-Zeit und Frühdynastische Zeit;1998;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Beaulieu1989_TheReignof;Beaulieu;The Reign of Nabonidus, King of Babylon (556–539 B.C;1989;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Beaulieu1993_TheHistori;Beaulieu;The Historical Background of the Uruk Prophecy;1993;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Beaulieu2000_TheDescend;Beaulieu;The Descendants of Sîn-lēqi-unninni;2000;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Beaulieu2007_LateBabylo;Beaulieu;Late Babylonian Intellectual Life;2007;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Unknown1989_DUMUEDUBBA;Unknown;DUMU-E-DUB-BA-A: Studies in Honor of Åke W. Sjöberg;1989;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Bezold1889_Catalogueo;Bezold;Catalogue of the Cuneiform Tablets in the Kouyunjik Collection of the British Museum;1889;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Biga2003_TheReconst;Biga;The Reconstruction of a Relative Chronology for the Ebla Texts;2003;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Biggs1973_RegionalCu;Biggs;Regional Cuneiform Handwritings in Third Millennium Mesopotamia;1973;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Birot1985_Leschroniq;Birot;Les chroniques ‘assyriennes’ de Mari;1985;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Black2008_TextsfromU;Black;Texts from Ur Kept in the Iraq Museum and in the British Museum;2008;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Bleibtreu2003_Bemerkunge;Bleibtreu;Bemerkungen zum Griffel des Tontafelschreibers;2003;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Bock1996_WennduzuNi;Böck;‘Wenn du zu Nintinuga gesprochen hast ...’: Untersuchungen zu Aufbau, Inhalt, Sitz-im-Leben und Funktion sumerischer Gottesbriefe;1996;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Bock2000_Mesopotami;Böck;Mesopotamische Morphoskopie;2000;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Bonechi1992_Relationsa;Bonechi;Relations amicales syro-palestiniennes: Mari et Hasor au XVIIIe siècle av. J.-C;1992;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Bonneterre1988_Pouruneetu;Bonneterre;Pour une étude des dermatoglyphes digitaux sur des tablettes cunéiformes;1988;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Unknown1991_Unebibliot;Unknown;Une bibliothèque au sud de la ville: Les textes de la 34e campagne (1973;1991;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Borger1957_Geheimwiss;Borger;Geheimwissen;1957;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Borger1990_Schlusselz;Borger;Schlüssel zu M;1990;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Borger1996_Beitragezu;Borger;Beiträge zum Inschriftenwerk Assurbanipals;1996;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Bottero1974_Symptomess;Bottéro;Symptômes, signes, écritures en Mésopotamie ancienne;1974;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Bottero1985_Mythesetri;Bottéro;Mythes et rites de Babylone;1985;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Bottero1987_LaMesopota;Bottéro;La Mésopotamie: L’écriture, la raison et les dieux;1987;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Boyer1958_Textesjuri;Boyer;Textes juridiques;1958;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Brinkman2006_Babylonian;Brinkman;Babylonian Royal and Land Grants, Memorials of Financial Interest, and Invocation of the Divine;2006;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Brosius2003_AncientArc;Brosius;Ancient Archives and Concepts of Record-Keeping: An Introduction;2003;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Buccellati1993_ThroughaTa;Buccellati;Through a Tablet Darkly: A Reconstruction of Old Akkadian Monuments Described in Old Babylonian Copies;1993;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Butler1998_Mesopotami;Butler;Mesopotamian Conceptions of Dreams and Dream Rituals;1998;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Cancik-Kirschbaum1996_Diemittela;Cancik-Kirschbaum;Die mittelassyrischen Briefe aus Tall Šēḫ Ḥamad;1996;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Cancik-Kirschbaum2006_Lescaracte;Cancik-Kirschbaum;Les caractères en forme de coins: Le cas du cunéiforme;2006;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Caquot1989_Textesreli;Caquot;Textes religieux, rituels, correspondance;1989;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Cassin1987_Lesemblabl;Cassin;Le semblable et le différent: Symbolismes du pouvoir dans le Proche-Orient ancien;1987;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Castel1995_Contextear;Castel;Contexte archéologique et statut des documents: Les textes retrouvés dans les maisons mésopotamiennes du Ier millénaire av;1995;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Cavigneaux1996_URUKAltbab;Cavigneaux;URUK: Altbabylonische Texte aus dem Planquadrat Pe XVI4/5 nach Kopien von Adam Falkenstein;1996;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Cecen1995_Inamatikae;Ceçen;Ina matika eblum;1995;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Chamaza1992_Syntactica;Chamaza;Syntactical and Stylistic Observations on the Text of the Eighth Campaign of Sargon II;1992;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Charpin1980_Archivesfa;Charpin;Archives familiales et propriété privée en Babylonie ancienne: Étude des documents de Tell Sifr;1980;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Charpin1983_Uninventai;Charpin;Un inventaire général des trésors du palais de Mari;1983;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Charpin1989_Correction;Charpin;Corrections, ratures, annulations;1989;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Charpin1990_Uneallianc;Charpin;Une alliance contre l’Elam;1990;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Charpin1991_Untraiteen;Charpin;Un traité entre Zimri-Lim et Ibal-pi-El II;1991;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Charpin1992_Lesmalheur;Charpin;Les malheurs d’un scribe;1992;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Charpin1992_Leslegende;Charpin;Les légendes de sceaux de Mari;1992;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Charpin1993_Unsouverai;Charpin;Un souverain éphémère;1993;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Charpin1994_Lesumerien;Charpin;Le sumérien, langue morte parlée;1994;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
